Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,User ID
302178,Lightning Charging Cable,2,14.95,12/19/19 12:17,"633 1st St, Boston, MA 02215",46089.0
216690,Flatscreen TV,1,300,06/06/19 21:47,"766 12th St, Portland, OR 97035",52933.0
149613,AA Batteries (4-pack),1,3.84,01/30/19 14:55,"87 Spruce St, New York City, NY 10001",33885.0
224777,Apple Airpods Headphones,1,150,07/10/19 22:50,"904 Forest St, Atlanta, GA 30301",44776.0
230750,Bose SoundSport Headphones,1,99.99,07/06/19 13:26,"501 West St, Austin, TX 73301",12837.0
247004,ThinkPad Laptop,1,999.99,08/11/19 18:44,"173 Johnson St, Seattle, WA 98101",18267.0
178921,Bose SoundSport Headphones,1,99.99,04/25/19 20:51,"888 Sunset St, Los Angeles, CA 90001",25599.0
182181,27in 4K Gaming Monitor,1,389.99,04/25/19 23:11,"506 Madison St, Atlanta, GA 30301",61382.0
249258,AA Batteries (4-pack),1,3.84,09/04/19 09:43,"767 7th St, Los Angeles, CA 90001",19845.0
290033,USB-C Charging Cable,2,11.95,11/03/19 19:33,"886 Jackson St, Portland, OR 97035",53693.0
199221,USB-C Charging Cable,1,11.95,05/02/19 16:10,"443 Washington St, San Francisco, CA 94016",5190.0
279312,27in 4K Gaming Monitor,1,389.99,11/17/19 11:46,"775 Meadow St, Seattle, WA 98101",27136.0
214117,USB-C Charging Cable,1,11.95,06/25/19 10:31,"795 Jackson St, Dallas, TX 75001",6011.0
167452,AA Batteries (4-pack),1,3.84,03/02/19 11:32,"93 13th St, New York City, NY 10001",11044.0
265730,Lightning Charging Cable,1,14.95,10/20/19 19:15,"257 Willow St, San Francisco, CA 94016",66314.0
311521,Lightning Charging Cable,1,14.95,12/12/19 17:18,"798 River St, San Francisco, CA 94016",21005.0
154041,Apple Airpods Headphones,1,150,02/22/19 01:01,"68 South St, Portland, OR 97035",74611.0
258839,AAA Batteries (4-pack),1,2.99,09/08/19 11:37,"708 Walnut St, San Francisco, CA 94016",46921.0
197774,Wired Headphones,1,11.99,05/04/19 12:10,"979 10th St, Los Angeles, CA 90001",55540.0
216110,Macbook Pro Laptop,1,1700,06/08/19 16:47,"698 2nd St, Boston, MA 02215",35592.0
156982,Apple Airpods Headphones,1,150,02/11/19 14:33,"838 4th St, New York City, NY 10001",68345.0
309958,AAA Batteries (4-pack),2,2.99,12/29/19 22:19,"653 Forest St, New York City, NY 10001",23476.0
285453,20in Monitor,1,109.99,11/02/19 10:51,"292 Cherry St, San Francisco, CA 94016",33359.0
158938,LG Washing Machine,1,600.0,02/04/19 00:23,"481 Adams St, Los Angeles, CA 90001",49968.0
176848,27in FHD Monitor,1,149.99,04/28/19 18:09,"442 Center St, Boston, MA 02215",37397.0
148819,AA Batteries (4-pack),1,3.84,01/06/19 15:37,"724 8th St, San Francisco, CA 94016",72134.0
259675,Wired Headphones,1,11.99,10/09/19 13:30,"193 Meadow St, San Francisco, CA 94016",28198.0
172295,Bose SoundSport Headphones,1,99.99,03/21/19 09:30,"783 Main St, Dallas, TX 75001",62964.0
282807,AA Batteries (4-pack),1,3.84,11/23/19 17:21,"705 North St, Los Angeles, CA 90001",31779.0
235619,Apple Airpods Headphones,1,150,07/30/19 18:26,"696 Ridge St, Boston, MA 02215",74620.0
165018,Wired Headphones,1,11.99,03/29/19 18:25,"909 Lincoln St, San Francisco, CA 94016",38745.0
185199,AA Batteries (4-pack),1,3.84,04/26/19 19:54,"929 Main St, Los Angeles, CA 90001",73958.0
222450,27in FHD Monitor,1,149.99,06/01/19 20:53,"801 Washington St, Atlanta, GA 30301",76991.0
286659,AA Batteries (4-pack),1,3.84,11/26/19 15:43,"95 9th St, Los Angeles, CA 90001",42601.0
159540,USB-C Charging Cable,1,11.95,02/21/19 13:27,"798 Park St, Dallas, TX 75001",46505.0
157879,Wired Headphones,1,11.99,02/01/19 23:58,"80 Pine St, Dallas, TX 75001",42293.0
182207,USB-C Charging Cable,2,11.95,04/04/19 13:23,"908 6th St, Los Angeles, CA 90001",5843.0
258751,USB-C Charging Cable,1,11.95,09/11/19 19:10,"129 Walnut St, Los Angeles, CA 90001",26836.0
265694,Bose SoundSport Headphones,1,99.99,10/30/19 18:38,"358 Spruce St, Boston, MA 02215",48598.0
172806,20in Monitor,1,109.99,03/06/19 16:12,"97 9th St, San Francisco, CA 94016",79918.0
270957,AA Batteries (4-pack),1,3.84,10/24/19 22:06,"332 Cherry St, Dallas, TX 75001",60214.0
187965,Google Phone,1,600,04/22/19 23:49,"307 5th St, Seattle, WA 98101",28772.0
194537,USB-C Charging Cable,2,11.95,05/21/19 18:44,"822 2nd St, Boston, MA 02215",6847.0
310057,Macbook Pro Laptop,1,1700,12/07/19 19:48,"259 Maple St, Portland, OR 97035",42271.0
291316,Lightning Charging Cable,1,14.95,11/25/19 07:23,"738 Highland St, San Francisco, CA 94016",25956.0
211207,LG Washing Machine,1,600.0,06/07/19 15:14,"65 Pine St, Seattle, WA 98101",69728.0
224744,USB-C Charging Cable,1,11.95,07/30/19 21:41,"102 Walnut St, Boston, MA 02215",12597.0
166734,Wired Headphones,1,11.99,03/31/19 08:22,"44 2nd St, Atlanta, GA 30301",48249.0
270742,USB-C Charging Cable,1,11.95,10/21/19 15:20,"22 Ridge St, Los Angeles, CA 90001",70099.0
314636,USB-C Charging Cable,2,11.95,12/27/19 13:57,"405 Park St, San Francisco, CA 94016",38396.0
190273,Wired Headphones,1,11.99,04/16/19 18:46,"128 West St, San Francisco, CA 94016",40326.0
248823,Lightning Charging Cable,2,14.95,09/01/19 13:05,"968 12th St, San Francisco, CA 94016",61702.0
148807,Google Phone,1,600,01/09/19 09:27,"598 Sunset St, Los Angeles, CA 90001",18660.0
278557,AAA Batteries (4-pack),3,2.99,10/10/19 12:41,"478 Park St, Seattle, WA 98101",60880.0
297070,AAA Batteries (4-pack),1,2.99,12/05/19 17:55,"876 Forest St, Dallas, TX 75001",71836.0
248474,27in FHD Monitor,1,149.99,09/09/19 19:27,"728 West St, Los Angeles, CA 90001",70318.0
268996,Macbook Pro Laptop,1,1700,10/18/19 03:03,"787 Spruce St, Portland, OR 97035",30286.0
295021,27in FHD Monitor,1,149.99,11/20/19 18:31,"617 Sunset St, Los Angeles, CA 90001",6617.0
213267,Apple Airpods Headphones,1,150,06/24/19 19:59,"631 Ridge St, Boston, MA 02215",766.0
184141,iPhone,1,700,04/11/19 07:03,"818 Wilson St, Boston, MA 02215",42280.0
187143,Lightning Charging Cable,1,14.95,04/07/19 21:28,"536 Hickory St, New York City, NY 10001",4947.0
192589,Bose SoundSport Headphones,1,99.99,04/29/19 11:41,"65 Dogwood St, Boston, MA 02215",44741.0
315951,AAA Batteries (4-pack),1,2.99,12/20/19 11:52,"598 Wilson St, San Francisco, CA 94016",33761.0
244721,Macbook Pro Laptop,1,1700,08/06/19 12:44,"824 9th St, Dallas, TX 75001",67326.0
283324,Lightning Charging Cable,1,14.95,11/26/19 05:30,"127 Lake St, Los Angeles, CA 90001",49709.0
273681,Wired Headphones,1,11.99,10/28/19 18:43,"498 River St, San Francisco, CA 94016",30199.0
278538,AA Batteries (4-pack),1,3.84,10/26/19 18:17,"941 Hickory St, Seattle, WA 98101",49790.0
268290,Apple Airpods Headphones,1,150,10/23/19 15:41,"958 Sunset St, Seattle, WA 98101",94.0
266925,AA Batteries (4-pack),1,3.84,10/15/19 10:18,"801 Jackson St, San Francisco, CA 94016",36745.0
273930,Apple Airpods Headphones,1,150,10/01/19 08:31,"191 Chestnut St, Boston, MA 02215",75083.0
197687,Lightning Charging Cable,1,14.95,05/07/19 12:45,"605 Cedar St, Portland, OR 97035",36507.0
200655,34in Ultrawide Monitor,1,379.99,05/12/19 22:48,"972 4th St, Los Angeles, CA 90001",2700.0
197762,AA Batteries (4-pack),1,3.84,05/25/19 13:17,"407 Willow St, Austin, TX 73301",37423.0
221590,USB-C Charging Cable,1,11.95,06/15/19 13:23,"292 Maple St, New York City, NY 10001",68261.0
263845,iPhone,1,700,10/26/19 12:11,"339 Willow St, Los Angeles, CA 90001",40357.0
248647,AAA Batteries (4-pack),2,2.99,09/30/19 21:27,"227 Washington St, San Francisco, CA 94016",71717.0
316863,Flatscreen TV,1,300,12/13/19 10:42,"329 Lakeview St, New York City, NY 10001",72860.0
170292,Bose SoundSport Headphones,2,99.99,03/30/19 13:28,"230 11th St, New York City, NY 10001",54755.0
153793,USB-C Charging Cable,1,11.95,02/06/19 07:43,"417 Lake St, New York City, NY 10001",68876.0
149708,Wired Headphones,1,11.99,01/24/19 19:27,"582 Spruce St, San Francisco, CA 94016",7370.0
251183,27in FHD Monitor,1,149.99,09/14/19 12:04,"263 North St, Dallas, TX 75001",73463.0
258827,27in FHD Monitor,1,149.99,09/18/19 19:52,"711 North St, Austin, TX 73301",15902.0
240784,20in Monitor,1,109.99,08/30/19 19:38,"511 Adams St, New York City, NY 10001",13413.0
207154,Macbook Pro Laptop,1,1700,05/18/19 14:40,"159 13th St, Dallas, TX 75001",2275.0
236473,AA Batteries (4-pack),1,3.84,07/21/19 15:22,"397 River St, Dallas, TX 75001",1038.0
144620,Wired Headphones,1,11.99,01/07/19 10:04,"735 Forest St, San Francisco, CA 94016",33695.0
248281,Wired Headphones,1,11.99,09/05/19 16:19,"385 8th St, Los Angeles, CA 90001",53289.0
194796,Apple Airpods Headphones,1,150,05/06/19 12:56,"268 Cherry St, San Francisco, CA 94016",75863.0
225000,USB-C Charging Cable,2,11.95,07/15/19 15:56,"754 7th St, Los Angeles, CA 90001",26904.0
222988,Lightning Charging Cable,1,14.95,07/04/19 09:44,"647 Meadow St, Dallas, TX 75001",20000.0
156267,Bose SoundSport Headphones,1,99.99,02/10/19 20:03,"70 Madison St, Los Angeles, CA 90001",30977.0
177530,Wired Headphones,1,11.99,04/02/19 14:37,"792 Dogwood St, Atlanta, GA 30301",37228.0
225097,27in 4K Gaming Monitor,1,389.99,07/14/19 14:25,"969 Meadow St, Boston, MA 02215",73679.0
196975,Apple Airpods Headphones,1,150,05/27/19 11:48,"781 Hickory St, Portland, ME 04101",73322.0
156338,Wired Headphones,1,11.99,02/27/19 08:08,"687 Lakeview St, Los Angeles, CA 90001",13634.0
236355,27in 4K Gaming Monitor,1,389.99,07/02/19 14:31,"760 10th St, New York City, NY 10001",58063.0
236446,Flatscreen TV,1,300,07/01/19 12:41,"20 2nd St, Boston, MA 02215",74.0
302065,Lightning Charging Cable,1,14.95,12/27/19 19:23,"93 Willow St, Los Angeles, CA 90001",12972.0
215714,Bose SoundSport Headphones,1,99.99,06/27/19 17:22,"172 Hill St, San Francisco, CA 94016",26649.0
197892,20in Monitor,1,109.99,05/28/19 07:23,"283 Chestnut St, Austin, TX 73301",71633.0
233174,Apple Airpods Headphones,1,150,07/06/19 14:07,"33 13th St, New York City, NY 10001",41379.0
275448,Lightning Charging Cable,1,14.95,10/31/19 15:55,"724 Spruce St, Dallas, TX 75001",11085.0
163625,Wired Headphones,1,11.99,03/02/19 14:46,"312 Madison St, San Francisco, CA 94016",22454.0
290930,AA Batteries (4-pack),1,3.84,11/07/19 11:01,"307 Meadow St, San Francisco, CA 94016",12789.0
181052,Bose SoundSport Headphones,1,99.99,04/10/19 21:42,"153 Ridge St, San Francisco, CA 94016",53315.0
185127,Wired Headphones,1,11.99,04/16/19 20:53,"857 Pine St, Seattle, WA 98101",69955.0
218808,AA Batteries (4-pack),1,3.84,06/16/19 07:24,"128 9th St, Atlanta, GA 30301",67642.0
165758,USB-C Charging Cable,1,11.95,03/14/19 11:55,"390 Wilson St, San Francisco, CA 94016",533.0
219543,USB-C Charging Cable,1,11.95,06/14/19 11:29,"224 Jefferson St, San Francisco, CA 94016",59148.0
182955,Wired Headphones,1,11.99,04/07/19 10:51,"427 Cherry St, Dallas, TX 75001",4063.0
231554,Wired Headphones,1,11.99,07/08/19 07:41,"683 Jackson St, Boston, MA 02215",51073.0
302319,34in Ultrawide Monitor,1,379.99,12/23/19 19:48,"442 10th St, San Francisco, CA 94016",49749.0
238484,Lightning Charging Cable,1,14.95,08/16/19 23:02,"650 7th St, Los Angeles, CA 90001",15207.0
254010,Bose SoundSport Headphones,1,99.99,09/26/19 21:13,"115 River St, Boston, MA 02215",71701.0
155513,Wired Headphones,1,11.99,02/15/19 22:22,"852 Meadow St, Los Angeles, CA 90001",44889.0
286760,AAA Batteries (4-pack),1,2.99,11/27/19 18:21,"293 10th St, New York City, NY 10001",39055.0
235095,Lightning Charging Cable,1,14.95,07/31/19 10:25,"795 4th St, Dallas, TX 75001",63578.0
199964,27in 4K Gaming Monitor,1,389.99,05/10/19 12:17,"693 North St, San Francisco, CA 94016",77895.0
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,User ID
153471,USB-C Charging Cable,1,11.95,02/02/19 12:43,"317 River St, Atlanta, GA 30301",68126.0
183185,Wired Headphones,1,11.99,04/22/19 18:22,"617 Lakeview St, Austin, TX 73301",43779.0
160949,34in Ultrawide Monitor,1,379.99,02/26/19 23:42,"163 Elm St, Atlanta, GA 30301",32517.0
307169,AAA Batteries (4-pack),1,2.99,12/23/19 16:24,"699 River St, Austin, TX 73301",14935.0
215924,Wired Headphones,1,11.99,06/03/19 17:28,"153 Park St, Boston, MA 02215",18320.0
176969,AA Batteries (4-pack),1,3.84,04/05/19 09:27,"346 Wilson St, Portland, OR 97035",65426.0
307443,Bose SoundSport Headphones,1,99.99,12/01/19 14:53,"762 2nd St, New York City, NY 10001",27495.0
207755,Lightning Charging Cable,1,14.95,05/29/19 15:13,"403 Johnson St, San Francisco, CA 94016",3593.0
242951,ThinkPad Laptop,1,999.99,08/22/19 20:04,"24 Hill St, Boston, MA 02215",55773.0
257203,Apple Airpods Headphones,1,150,09/07/19 14:30,"665 Forest St, Boston, MA 02215",17715.0
207869,Flatscreen TV,1,300,05/24/19 08:09,"661 Willow St, Portland, ME 04101",37995.0
317492,USB-C Charging Cable,1,11.95,12/18/19 12:16,"250 Lincoln St, San Francisco, CA 94016",28404.0
300716,Wired Headphones,1,11.99,12/26/19 10:32,"398 2nd St, Seattle, WA 98101",25441.0
242019,Lightning Charging Cable,1,14.95,08/19/19 10:33,"309 5th St, Los Angeles, CA 90001",55357.0
169436,USB-C Charging Cable,1,11.95,03/19/19 00:42,"889 Cherry St, Los Angeles, CA 90001",63484.0
240775,AA Batteries (4-pack),1,3.84,08/07/19 16:46,"306 12th St, Boston, MA 02215",54977.0
257802,Macbook Pro Laptop,1,1700,09/13/19 17:06,"948 Park St, Dallas, TX 75001",41060.0
226054,Bose SoundSport Headphones,1,99.99,07/03/19 21:59,"388 Madison St, Dallas, TX 75001",60115.0
161509,USB-C Charging Cable,1,11.95,02/28/19 14:49,"266 Johnson St, Austin, TX 73301",55568.0
160075,Bose SoundSport Headphones,1,99.99,02/09/19 00:50,"922 8th St, San Francisco, CA 94016",24592.0
189779,Lightning Charging Cable,1,14.95,04/28/19 12:17,"611 10th St, San Francisco, CA 94016",48893.0
262766,34in Ultrawide Monitor,1,379.99,10/01/19 09:34,"600 Main St, Austin, TX 73301",42064.0
226041,Bose SoundSport Headphones,1,99.99,07/07/19 22:53,"949 Jefferson St, San Francisco, CA 94016",70582.0
304021,34in Ultrawide Monitor,1,379.99,12/23/19 22:13,"721 Meadow St, Austin, TX 73301",34818.0
187269,AAA Batteries (4-pack),1,2.99,04/26/19 11:26,"789 Lakeview St, Austin, TX 73301",7245.0
254624,27in FHD Monitor,1,149.99,09/25/19 20:25,"535 Ridge St, Atlanta, GA 30301",59817.0
174570,Wired Headphones,1,11.99,03/31/19 12:44,"57 Adams St, Atlanta, GA 30301",35299.0
205112,Bose SoundSport Headphones,1,99.99,05/01/19 19:18,"142 10th St, San Francisco, CA 94016",60102.0
275887,Flatscreen TV,1,300,10/09/19 11:26,"749 14th St, San Francisco, CA 94016",15954.0
184124,Google Phone,1,600,04/05/19 16:12,"439 4th St, Los Angeles, CA 90001",19704.0
193853,USB-C Charging Cable,1,11.95,04/25/19 10:38,"906 Hickory St, New York City, NY 10001",41404.0
189279,AA Batteries (4-pack),2,3.84,04/14/19 16:08,"423 7th St, Los Angeles, CA 90001",21651.0
173928,iPhone,1,700,03/21/19 00:23,"208 Highland St, Atlanta, GA 30301",78916.0
149596,Lightning Charging Cable,1,14.95,01/26/19 13:05,"694 Adams St, Boston, MA 02215",13049.0
247807,Lightning Charging Cable,1,14.95,08/26/19 19:04,"802 Wilson St, Dallas, TX 75001",24112.0
159106,Apple Airpods Headphones,1,150,02/21/19 00:20,"410 Sunset St, New York City, NY 10001",19301.0
190351,AA Batteries (4-pack),1,3.84,04/28/19 12:19,"804 Jackson St, Atlanta, GA 30301",49864.0
318961,USB-C Charging Cable,1,11.95,12/27/19 09:37,"489 7th St, Atlanta, GA 30301",36262.0
157366,27in FHD Monitor,1,149.99,02/15/19 16:45,"344 Highland St, Los Angeles, CA 90001",59609.0
294474,Lightning Charging Cable,1,14.95,11/09/19 09:09,"673 Jefferson St, Boston, MA 02215",73749.0
186706,Apple Airpods Headphones,1,150,04/24/19 12:14,"599 Elm St, New York City, NY 10001",66945.0
304053,20in Monitor,1,109.99,12/16/19 17:55,"954 Dogwood St, San Francisco, CA 94016",37291.0
206009,Lightning Charging Cable,1,14.95,05/27/19 12:36,"478 10th St, Portland, OR 97035",8776.0
163393,USB-C Charging Cable,1,11.95,03/23/19 22:38,"590 Hill St, San Francisco, CA 94016",54346.0
236842,USB-C Charging Cable,1,11.95,08/06/19 19:10,"659 Madison St, Portland, OR 97035",64483.0
202838,Vareebadd Phone,1,400,05/25/19 13:08,"379 Walnut St, Los Angeles, CA 90001",9890.0
261277,AAA Batteries (4-pack),2,2.99,10/30/19 17:23,"120 Jefferson St, Atlanta, GA 30301",1826.0
188792,Wired Headphones,1,11.99,04/25/19 19:36,"202 Lakeview St, Los Angeles, CA 90001",77939.0
170737,Wired Headphones,1,11.99,03/23/19 13:48,"387 1st St, Austin, TX 73301",8500.0
236814,AAA Batteries (4-pack),2,2.99,08/14/19 19:24,"510 South St, San Francisco, CA 94016",47443.0
181936,Lightning Charging Cable,1,14.95,04/27/19 10:21,"368 Cedar St, San Francisco, CA 94016",79340.0
278630,Wired Headphones,1,11.99,10/05/19 08:55,"429 14th St, San Francisco, CA 94016",42531.0
192111,27in 4K Gaming Monitor,1,389.99,04/03/19 20:46,"557 River St, Dallas, TX 75001",29769.0
215252,USB-C Charging Cable,1,11.95,06/24/19 16:29,"880 North St, Los Angeles, CA 90001",73226.0
298478,Lightning Charging Cable,1,14.95,12/25/19 09:49,"947 Hickory St, Boston, MA 02215",77963.0
214225,Wired Headphones,1,11.99,06/18/19 10:11,"389 6th St, Los Angeles, CA 90001",65993.0
241829,USB-C Charging Cable,1,11.95,08/13/19 11:16,"408 Lake St, New York City, NY 10001",2199.0
200518,AAA Batteries (4-pack),2,2.99,05/12/19 19:54,"235 Adams St, Los Angeles, CA 90001",5769.0
179242,Macbook Pro Laptop,1,1700,04/10/19 21:45,"669 Park St, Portland, OR 97035",53064.0
167623,AAA Batteries (4-pack),1,2.99,03/26/19 12:13,"369 South St, Dallas, TX 75001",40154.0
269225,Lightning Charging Cable,1,14.95,10/04/19 17:23,"43 Sunset St, San Francisco, CA 94016",49854.0
256664,AA Batteries (4-pack),1,3.84,09/12/19 09:00,"787 Maple St, Portland, ME 04101",40454.0
191790,34in Ultrawide Monitor,1,379.99,04/21/19 11:51,"54 Spruce St, New York City, NY 10001",37544.0
245173,Bose SoundSport Headphones,1,99.99,08/17/19 19:35,"855 11th St, Portland, OR 97035",68167.0
192647,AAA Batteries (4-pack),2,2.99,04/05/19 16:04,"372 Elm St, Atlanta, GA 30301",68698.0
313954,USB-C Charging Cable,1,11.95,12/17/19 08:19,"22 11th St, San Francisco, CA 94016",13875.0
259251,Wired Headphones,1,11.99,09/18/19 12:01,"320 Main St, Austin, TX 73301",65418.0
273235,Lightning Charging Cable,1,14.95,10/28/19 18:45,"468 2nd St, San Francisco, CA 94016",54821.0
221605,Lightning Charging Cable,1,14.95,06/26/19 13:00,"865 Spruce St, Los Angeles, CA 90001",71429.0
184445,27in FHD Monitor,1,149.99,04/21/19 10:31,"909 12th St, Austin, TX 73301",37228.0
247138,USB-C Charging Cable,1,11.95,08/01/19 22:00,"186 Park St, Los Angeles, CA 90001",58956.0
219671,Bose SoundSport Headphones,1,99.99,06/20/19 22:25,"954 12th St, San Francisco, CA 94016",49007.0
309725,Macbook Pro Laptop,1,1700,12/19/19 06:44,"407 Church St, Atlanta, GA 30301",79017.0
191911,27in 4K Gaming Monitor,1,389.99,04/10/19 10:00,"700 Willow St, Dallas, TX 75001",6927.0
285158,AA Batteries (4-pack),2,3.84,11/16/19 13:56,"189 Pine St, Seattle, WA 98101",55559.0
157749,AAA Batteries (4-pack),3,2.99,02/10/19 18:42,"794 Walnut St, San Francisco, CA 94016",72715.0
192854,Lightning Charging Cable,1,14.95,04/10/19 05:18,"918 5th St, San Francisco, CA 94016",11479.0
241397,AAA Batteries (4-pack),1,2.99,08/04/19 22:50,"791 Elm St, Seattle, WA 98101",1862.0
310717,Bose SoundSport Headphones,1,99.99,12/06/19 09:44,"94 Elm St, Dallas, TX 75001",72694.0
281325,Lightning Charging Cable,1,14.95,11/16/19 16:48,"609 8th St, San Francisco, CA 94016",3917.0
314924,Wired Headphones,1,11.99,12/04/19 11:26,"735 Walnut St, Dallas, TX 75001",65519.0
294175,AAA Batteries (4-pack),1,2.99,11/04/19 17:59,"724 Hickory St, Boston, MA 02215",34855.0
195927,AAA Batteries (4-pack),1,2.99,05/04/19 22:15,"89 Lake St, Atlanta, GA 30301",54053.0
289117,Wired Headphones,1,11.99,11/15/19 18:50,"938 Church St, San Francisco, CA 94016",15326.0
248347,AA Batteries (4-pack),1,3.84,09/19/19 13:30,"187 8th St, New York City, NY 10001",6176.0
211711,Wired Headphones,1,11.99,06/19/19 11:26,"411 Wilson St, San Francisco, CA 94016",58688.0
301361,Wired Headphones,1,11.99,12/04/19 15:05,"357 13th St, Dallas, TX 75001",3336.0
237975,iPhone,1,700,08/20/19 09:02,"890 Center St, Austin, TX 73301",40027.0
252766,Lightning Charging Cable,1,14.95,09/03/19 01:46,"320 Lake St, San Francisco, CA 94016",54314.0
200190,Lightning Charging Cable,1,14.95,05/04/19 19:53,"268 Cherry St, Atlanta, GA 30301",66030.0
272982,USB-C Charging Cable,1,11.95,10/31/19 05:50,"541 Main St, Austin, TX 73301",43834.0
292397,Bose SoundSport Headphones,1,99.99,11/13/19 20:18,"508 Jefferson St, New York City, NY 10001",37817.0
299655,AA Batteries (4-pack),1,3.84,12/16/19 15:57,"584 9th St, Seattle, WA 98101",69753.0
286665,27in FHD Monitor,1,149.99,11/28/19 00:21,"164 Elm St, San Francisco, CA 94016",37362.0
209025,Bose SoundSport Headphones,1,99.99,05/19/19 21:33,"837 Main St, New York City, NY 10001",21889.0
164867,AAA Batteries (4-pack),2,2.99,03/16/19 18:12,"710 9th St, Atlanta, GA 30301",9171.0
295688,Apple Airpods Headphones,1,150,12/08/19 11:21,"546 Park St, Los Angeles, CA 90001",57057.0
311525,Macbook Pro Laptop,1,1700,12/19/19 19:28,"12 Spruce St, San Francisco, CA 94016",70522.0
225626,34in Ultrawide Monitor,1,379.99,07/19/19 09:57,"456 Cherry St, Austin, TX 73301",8069.0
165995,AAA Batteries (4-pack),3,2.99,03/16/19 23:11,"757 7th St, Los Angeles, CA 90001",13193.0
270131,Google Phone,1,600,10/01/19 13:38,"51 Highland St, Los Angeles, CA 90001",72339.0
182420,iPhone,1,700,04/08/19 12:55,"253 River St, Atlanta, GA 30301",59368.0
267299,Apple Airpods Headphones,1,150,10/16/19 10:09,"284 1st St, San Francisco, CA 94016",32055.0
142512,27in FHD Monitor,1,149.99,01/15/19 10:35,"760 Elm St, New York City, NY 10001",46931.0
153663,AA Batteries (4-pack),1,3.84,02/25/19 16:01,"186 Cedar St, Los Angeles, CA 90001",52105.0
242472,AAA Batteries (4-pack),1,2.99,08/18/19 21:20,"268 Madison St, San Francisco, CA 94016",18698.0
155874,20in Monitor,1,109.99,02/09/19 14:55,"337 West St, Austin, TX 73301",52001.0
204940,Apple Airpods Headphones,1,150,05/20/19 16:30,"370 Park St, Los Angeles, CA 90001",20429.0
266869,AA Batteries (4-pack),1,3.84,10/19/19 17:55,"839 Highland St, Seattle, WA 98101",39972.0
191899,Macbook Pro Laptop,1,1700,04/07/19 23:45,"819 Johnson St, Portland, ME 04101",18221.0
286130,27in 4K Gaming Monitor,1,389.99,11/08/19 19:51,"704 Walnut St, Austin, TX 73301",57708.0
204077,Wired Headphones,1,11.99,05/24/19 22:19,"105 Dogwood St, San Francisco, CA 94016",43933.0
141351,USB-C Charging Cable,2,11.95,01/24/19 17:02,"865 Church St, San Francisco, CA 94016",79879.0
248824,Apple Airpods Headphones,1,150,09/10/19 17:48,"560 Wilson St, Dallas, TX 75001",8154.0
145215,AAA Batteries (4-pack),3,2.99,01/14/19 23:50,"754 Willow St, Los Angeles, CA 90001",7170.0
278873,Lightning Charging Cable,1,14.95,11/28/19 22:30,"206 Willow St, Portland, OR 97035",54032.0
302857,AA Batteries (4-pack),1,3.84,12/12/19 09:49,"552 Adams St, Los Angeles, CA 90001",76889.0
235332,ThinkPad Laptop,1,999.99,07/29/19 13:33,"387 Sunset St, San Francisco, CA 94016",18670.0
196378,AAA Batteries (4-pack),4,2.99,05/20/19 21:01,"671 Hill St, San Francisco, CA 94016",79505.0
161806,iPhone,1,700,02/16/19 07:55,"861 Ridge St, Seattle, WA 98101",75824.0
250521,Bose SoundSport Headphones,1,99.99,09/10/19 07:37,"613 Chestnut St, San Francisco, CA 94016",12031.0
263419,Apple Airpods Headphones,1,150,10/03/19 00:04,"102 Elm St, Portland, OR 97035",62149.0
317541,Lightning Charging Cable,1,14.95,12/19/19 16:46,"776 Cedar St, Seattle, WA 98101",54194.0
163100,Apple Airpods Headphones,1,150,03/30/19 07:45,"324 River St, Dallas, TX 75001",30032.0
281833,Lightning Charging Cable,1,14.95,11/04/19 21:42,"659 Spruce St, San Francisco, CA 94016",40119.0
196868,Macbook Pro Laptop,1,1700,05/12/19 10:01,"790 6th St, Seattle, WA 98101",31436.0
298352,Lightning Charging Cable,1,14.95,12/20/19 09:10,"393 Cedar St, Boston, MA 02215",72544.0
312069,AAA Batteries (4-pack),1,2.99,12/16/19 16:07,"922 5th St, Los Angeles, CA 90001",31903.0
172076,AAA Batteries (4-pack),5,2.99,03/28/19 18:03,"851 Center St, Portland, OR 97035",32610.0
306532,AA Batteries (4-pack),1,3.84,12/15/19 21:17,"112 Adams St, Los Angeles, CA 90001",64795.0
198094,Vareebadd Phone,1,400,05/29/19 20:35,"406 River St, Portland, OR 97035",28049.0
151997,USB-C Charging Cable,1,11.95,02/16/19 08:37,"151 Walnut St, Atlanta, GA 30301",59207.0
263748,AAA Batteries (4-pack),1,2.99,10/28/19 19:26,"725 Adams St, San Francisco, CA 94016",79997.0
172889,iPhone,1,700,03/15/19 14:57,"10 Dogwood St, Seattle, WA 98101",56501.0
308062,Wired Headphones,1,11.99,12/13/19 15:20,"330 Johnson St, Atlanta, GA 30301",54179.0
199527,USB-C Charging Cable,2,11.95,05/07/19 17:35,"471 Madison St, Los Angeles, CA 90001",77766.0
302859,27in FHD Monitor,1,149.99,12/03/19 05:43,"992 Jackson St, Seattle, WA 98101",31849.0
297799,AA Batteries (4-pack),1,3.84,12/13/19 22:04,"258 Madison St, San Francisco, CA 94016",6873.0
265661,Apple Airpods Headphones,1,150,10/12/19 21:24,"114 1st St, Los Angeles, CA 90001",18089.0
163788,Lightning Charging Cable,1,14.95,03/21/19 08:14,"995 Jackson St, Los Angeles, CA 90001",75073.0
